name,category,review,emojis,rating,url,is_emoji,emojis_converted,emoji_list,is_positive
The Saem Urban Eco Harakeke Fresh Cream,Крем для лица,"Комбинированная кожа, 31 год. Крем хороший, увлажняет, не сильно жирнит кожу, но.. Увеличил количество чёрных точек.",,3,https://hollyshop.ru/catalog/product/osvezhayushchiy_krem_s_ekstraktom_novozelandskogo_lna_the_saem_urban_eco_harakeke_fresh_cream/reviews/,False,[],[],False
Sungboon Editor Deep Collagen Hyalu-B5 Hydrating Mask,Гидрогелевая маска,Вся отвалилась с лица…,,3,https://hollyshop.ru/catalog/product/uvlazhnyayushchaya_gidrogelevaya_maska_sungboon_editor_deep_collagen_hyalu_b5_hydrating_mask/reviews/,False,[],[],False
MEDIPEEL Peptide 9 Volume Lifting All In One Essence PRO,Эссенция для лица,Вызывает раздражение комедоны для чувствительной кожи не подойдёт .,,3,https://hollyshop.ru/catalog/product/kislorodnaya_lifting_essentsiya_s_peptidami_medi_peel_peptide_9_volume_lifting_all_in_one_essence_pr/reviews/,False,[],[],False
Round Lab Pine Calming Cica Cleanser,Пенка для умывания,"В целом неплохая пенка, но какого-то эффекта не увидела, второй раз не стала бы брать",,3,https://hollyshop.ru/catalog/product/penka_s_ekstraktom_sosny_i_tsentelly_dlya_problemnoy_kozhi_round_lab_pine_calming_cica_cleanser/reviews/,False,[],[],False
Round Lab Pine Calming Cica Cleanser,Пенка для умывания,"увы, не подошла (( оставляет чувство стянутости, а во время умывания тает на лицепродукт, как и всю эту линейку, лучше брать тем, у кого жирная кожа. может быть для комбинированной тоже зайдет. у меня нормальный тип",,1,https://hollyshop.ru/catalog/product/penka_s_ekstraktom_sosny_i_tsentelly_dlya_problemnoy_kozhi_round_lab_pine_calming_cica_cleanser/reviews/,False,[],[],False
SUR.MEDIC+ Azulene Mild UV Tone-Up Sun Primer SPF50+ PA++++,Солнцезащитный крем,К сожалению данный продукт вызвал у меня зуд и покраснение кожи. Не подошёл так бывает.,,1,https://hollyshop.ru/catalog/product/legkiy_solntsezashchitnyy_praymer_sur_medic_azulene_mild_uv_tone_up_sun_primer_spf50_pa_/reviews/,False,[],[],False
Frudia Green Grape Sebum Control Cooling Sun Gel SPF50+ PA ++++,Солнцезащитный гель,"Из плюсов: приятный, нежный аромат чего-то виноградного. Текстура лёгкая на коже ощущается приятно и комфортно.Минусы: кожа блестит, ни о каком матировании речи не идёт, блестит как блин, через некоторое время усаживается и становится более менее. Но это не самое критичное!! Забывает поры!!! Просто кошмарные закрытые камедоны, долго не могла понять от чего, в итоге оказалось, что именно этот крем виновник всему. Как только исключила его из ухода страшные камедоны прошли.Очень жаль потраченных денег и сил",,2,https://hollyshop.ru/catalog/product/solntsezashchitnyy_gel_dlya_zhirnoy_kozhi_frudia_green_grape_sebum_control_cooling_sun_gel_spf50_pa_/reviews/,False,[],[],False
Frudia Green Grape Sebum Control Cooling Sun Gel SPF50+ PA ++++,Солнцезащитный гель,"Всё бы ничего, только вот он раздражает глаза на протяжении всего дня",,3,https://hollyshop.ru/catalog/product/solntsezashchitnyy_gel_dlya_zhirnoy_kozhi_frudia_green_grape_sebum_control_cooling_sun_gel_spf50_pa_/reviews/,False,[],[],False
Frudia Green Grape Sebum Control Cooling Sun Gel SPF50+ PA ++++,Солнцезащитный гель,"Приятная текстура, легко наносится, быстро впитывается. Искала для жирной кожи санскрин на лето, но он мне не подошёл. Кожу жирнит, сразу после нанесения кожа блестит, через какое-то время блеска становится меньше, но он всё равно заметен. Буду брать его на зиму, мне понравилась лёгкая текстура, подходит для кожи вокруг глаз. Слегка пахнет чем-то виноградным, мне не критично.",,3,https://hollyshop.ru/catalog/product/solntsezashchitnyy_gel_dlya_zhirnoy_kozhi_frudia_green_grape_sebum_control_cooling_sun_gel_spf50_pa_/reviews/,False,[],[],False
IsNtree Mugwort Calming Powder Wash,Энзимная пудра,"Ну что ж  В целом этот продукт мне понравился. Он хороший, удобный в использовании. Прекрасно, чтобы брать собой в путешествия и в ручную кладь особенно, если вы не паритесь перевозом багажа.  Кожу очистил, поры даже словно стали чуууууть светлее.  НО  1) Многие в видео часто показывают на руках «мусор», который якобы вылез из из пор после очищения энзимный пудрой. К сожалению, это не грязь из пор, а сама пудра так комкуется. Из пор у вас от обычного растирания кожи ничего вылезать не будет. Энзимный пудрой вы лишь очищаете верхний слой кожи. Это хорошо, но это не очищает абсолютно весь ваш эпидермис вплоть до нижних слоев. Для этого нужны другие в средства и вспомогательные штуки.  2) Кожа стала слишком чувствительной после очищения. Буквально чувствовала чуть ли не маленький порыв ветра. И даже не на улице, а чисто в квартире. Муж прошел мимо и моя кожа это прямо таки «ощутила». В некотором роде это было слегка неприятно, потому что буквально было больновато наносить сверху крем из-за слишком чувствительной кожи.  3) У меня кожа жирная и я думала, что пудра уберет вот этот «жирный слой» и не будет сильной пересушенности. К сожалению, пришлось делать доп увлажнение, потому что видимо для кожи такой эксперимент не обошелся даром. На моем лице была пустыня сахара, но да, очищенная пустыня без грязи, с этим не поспоришь.  4) Эффект очень короткий. Ваши поры и лицо быстро вернутся к тому же состоянию, что и раньше. Возможно, ситуация улучшится только в долгосрочном использовании. От одного пробника ничего лучше не станет.  Итак.  Подытожим.  Вау эффекта я не заметила. Хорошо очистил, но не более.  Даже моя жирная кожа высушилась в ноль за одно применение.  Поры не прям чтобы пропали. Просто слегка посветлели. И то, у меня это может быть и с другим средством.  Доп увлажнение после этого средства мне пришлось делать, иначе никак. Если вам нравятся подобные продукты - берите. Если вы любите пенки и гели, то не тратьте свои деньги и время.",,3,https://hollyshop.ru/catalog/product/enzimnaya_pudra_s_polynyu_dlya_problemnoy_kozhi_isntree_spot_saver_mugwort_powder_wash/reviews/,False,[],[],False
IsNtree Mugwort Calming Powder Wash,Энзимная пудра,"гипер мягкая пудра, которая скатывается в тесто! не понял совсем этого продуктаесли вы выбираете между этой пудрой и пудрой от виштренд - берите второе :(",,2,https://hollyshop.ru/catalog/product/enzimnaya_pudra_s_polynyu_dlya_problemnoy_kozhi_isntree_spot_saver_mugwort_powder_wash/reviews/,False,[],[],False
Purito Seoul Mighty Bamboo Panthenol Cleanser,Гель для умывания,"Для жирной кожи не подходит, как будто создает пленку на лице, вызвал мелкие высыпания.Подойдет скорее для сухой и чувствительной коже.",,3,https://hollyshop.ru/catalog/product/slabokislotnaya_penka_dlya_delikatnogo_ochishcheniya_kozhi_purito_defence_barrier_ph_cleanser/reviews/,False,[],[],False
Purito Seoul Mighty Bamboo Panthenol Cleanser,Гель для умывания,Стягивает и сильно сушит кожу. Точно не для чувствительной кожи.,,2,https://hollyshop.ru/catalog/product/slabokislotnaya_penka_dlya_delikatnogo_ochishcheniya_kozhi_purito_defence_barrier_ph_cleanser/reviews/,False,[],[],False
Purito Seoul Mighty Bamboo Panthenol Cleanser,Гель для умывания,"После умывания кожу сразу стягивает, ощущение сильной сухости, но раздражения не вызывает.",,3,https://hollyshop.ru/catalog/product/slabokislotnaya_penka_dlya_delikatnogo_ochishcheniya_kozhi_purito_defence_barrier_ph_cleanser/reviews/,False,[],[],False
Purito Seoul Mighty Bamboo Panthenol Cleanser,Гель для умывания,"Реально мне тоже данная пенка сушила кожу, лучше рассмотреть ещё варианты",,3,https://hollyshop.ru/catalog/product/slabokislotnaya_penka_dlya_delikatnogo_ochishcheniya_kozhi_purito_defence_barrier_ph_cleanser/reviews/,False,[],[],False
Purito Seoul Mighty Bamboo Panthenol Cleanser,Гель для умывания,"Вообще не подошел. Написано для чувствительной кожи, у меня как раз такая и при этом очень сухая. Пенка стягивает кожу сильно, ощущение сухости после умывания. Пользоваться не буду, отдам кому-нибудь. Если кто-то ищет действительно мягкое средство для очень сухой и чувствительной кожи, то советую попробовать пенку Scinic The Simple Mild Foam Cleanser, вот она вообще не сушит. Зря я ей изменила, ее просто в наличии не было, поэтому решила другую попробовать.",,3,https://hollyshop.ru/catalog/product/slabokislotnaya_penka_dlya_delikatnogo_ochishcheniya_kozhi_purito_defence_barrier_ph_cleanser/reviews/,False,[],[],False
Purito Seoul Wonder Releaf Centella Toner,Тонер для лица,Не успокаивает...,,3,https://hollyshop.ru/catalog/product/besspirtovyy_uspokaivayushchiy_toner_s_tsentelloy_aziatskoy_purito_centella_green_level_calming_tone/reviews/,False,[],[],False
Purito Seoul Wonder Releaf Centella Toner,Тонер для лица,"Мне кажется, что я единственный человек, который сейчас пишет негативный отзыв на этот тонер, но все же решила поделиться, вдруг кому-то будет полезно. Это было мое знакомство с брендом Purito, и, начитавшись сплошь хвалебных отзывов, я не раздумывая добавила его в корзинку, будучи уверенной в том, что это именно то, что мне нужно. Что могу сказать? Ничего. Правда, я не заметила ни-че-го. Три месяца регулярного использования и нулевой результат. Да, приятно пахнет, красивая баночка, комфортная текстура, но мне не хватило увлажнения от него, он достаточно быстро впитывается и высыхает, а потом хочется нанести его снова, потому что коже мало. Я также не заметила, что он как-то успокаивает, помогает при воспалениях, я ничего этого не заметила и, естественно, очень расстроилась.",,2,https://hollyshop.ru/catalog/product/besspirtovyy_uspokaivayushchiy_toner_s_tsentelloy_aziatskoy_purito_centella_green_level_calming_tone/reviews/,False,[],[],False
COSRX Original Clear Pad,Пилинг-пэды,Тоже появились подкожные прыщи. Два раза проводила эксперимент - оба раза вылезали. Какого-то особенного эффекта не заметила.,,1,https://hollyshop.ru/catalog/product/ochishchayushchie_pedy_dlya_litsa_s_bha_cosrx_one_step_pimple_clear_pad/reviews/,False,[],[],False
COSRX Original Clear Pad,Пилинг-пэды,У меня к сожалению тоже как у другой девушки от этих пэдов появились подкожники. Видимо мне этот продукт не подходит. Зато патчи от прыщей отлично подошли этой же фирмы.,,3,https://hollyshop.ru/catalog/product/ochishchayushchie_pedy_dlya_litsa_s_bha_cosrx_one_step_pimple_clear_pad/reviews/,False,[],[],False
COSRX Original Clear Pad,Пилинг-пэды,"Девочки,это какой-то кошмар...Заказала эти пэды и умывалку этой же фирмы,два дня после использования всё было хорошо,а сейчас начали вылезать болючие подкожники,таких у меня ещё не было и вылезают на том участке лица,где у меня с роду не было прыщей,караул",,1,https://hollyshop.ru/catalog/product/ochishchayushchie_pedy_dlya_litsa_s_bha_cosrx_one_step_pimple_clear_pad/reviews/,False,[],[],False
medicube Kojic Acid Turmeric Brightening Gel Mask,Гидрогелевая маска,"маска может быть и хорошая, но после одного применения постакне не осветлилось. а на моем опыте такие маски были)",,3,https://hollyshop.ru/catalog/product/gidrogelevaya_maska_dlya_siyaniya_kozhi_medicube_kojic_acid_turmeric_brightening_gel_mask/reviews/,False,[],[],False
IsNtree Green Tea Fresh Toner,Тонер для лица,,,3,https://hollyshop.ru/catalog/product/osvezhayushchiy_besspirtovyy_toner_na_osnove_zelyenogo_chaya_80_isntree_green_tea_fresh_toner/reviews/,False,[],[],False
IsNtree Green Tea Fresh Toner,Тонер для лица,"Люблю средства с зеленым чаем, но только не это. Попахивает спиртом, стягивает кожу. В комбинации с некоторыми средствами, вызывает покраснение. Мне лично тонер не подошел, хотя знаю, многим он очень нравится. Отдала подруге, которая от него без ума.",,3,https://hollyshop.ru/catalog/product/osvezhayushchiy_besspirtovyy_toner_na_osnove_zelyenogo_chaya_80_isntree_green_tea_fresh_toner/reviews/,False,[],[],False
IsNtree Green Tea Fresh Toner,Тонер для лица,"Пользуюсь на постоянной основе уже 5 месяцев. Кожа комбинированная, с периодическими высыпаниями, черными точками.Плюсы: - Хороший состав. Для жирной, комбинированной и проблемной кожи редко где можно найти тонер без содержания спирта. - Работает с черными точками. Влияет на консистенцию кожного сала, из-за чего оно становится менее вязким. Поры намного меньше забиваются. - Увлажнение. Устраняет ощущение стянутости на лице после умывания. - Экономичный расход. Минусы: - Работает с себорегуляцией. Но не так, как я себе это представляла. Кожное сало становиться более жидким. Его количество на моем лице удвоилось, постоянно приходится использовать матирующие салфетки. Так что приходится выбирать: или чистые поры, или жирный блин вместо лица. - Текстура. Тонер жидкий, как вода. Наносить его на руки, затем распределять по лицу, неудобно. Он утекает сквозь пальцы. Пришлось перелить его в тубу с распылителем. - Упаковка. Итог: повторять не буду, хоть состояние пор и улучшилось. За такую цену ожидала более явного эффекта.",,3,https://hollyshop.ru/catalog/product/osvezhayushchiy_besspirtovyy_toner_na_osnove_zelyenogo_chaya_80_isntree_green_tea_fresh_toner/reviews/,False,[],[],False
medicube PDRN Pink Peptide Serum,Сыворотка для лица,"Так мечтала о ней и… разочарование. С моей кожей она ровным счетом ничего не сделала, ни увлажнения, ни ровного тона. А спустя продолжительное время использования, появились мелкие высыпания, которые потом превратились в черные точки. У меня такое впервые, кожа у меня комби и никогда так не реагировала ни на что. Из ухода новенькая была только эта сыворотка.",,3,https://hollyshop.ru/catalog/product/lifting_syvorotka_s_pdrn_i_peptidami_medicube_pdrn_pink_peptide_serum/reviews/,False,[],[],False
medicube PDRN Pink Peptide Serum,Сыворотка для лица,"кроме увлажнения эффектов не заметила, очень базовое средство. не понравилась густая, тягучая текстура, отдушка яркая и то, как окрашивается лицо в розовый цвет",,3,https://hollyshop.ru/catalog/product/lifting_syvorotka_s_pdrn_i_peptidami_medicube_pdrn_pink_peptide_serum/reviews/,False,[],[],False
medicube PDRN Pink Peptide Serum,Сыворотка для лица,Вообще разницы не увидела,,1,https://hollyshop.ru/catalog/product/lifting_syvorotka_s_pdrn_i_peptidami_medicube_pdrn_pink_peptide_serum/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Cream,Крем для лица,"у меня комбинированная кожа, от сыворотки и крема обсыпало. после сыворотки и крема кожа липкая",,3,https://hollyshop.ru/catalog/product/krem_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_cream/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Cream,Крем для лица,обсыпало,,3,https://hollyshop.ru/catalog/product/krem_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_cream/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Cream,Крем для лица,"Не очень поняла продукт. Оставляет неприятный жирный слой на коже. Эффекта как-то особо тоже не увидела. С приходом зима и отопления совсем не справляется. В общем, что-то непонятное.",,3,https://hollyshop.ru/catalog/product/krem_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_cream/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Cream,Крем для лица,"Вся кожа покрылась огромными красными прыщами и мелкими высыпаниями, очень расстроилась ( такие отзывы шикарные были",,1,https://hollyshop.ru/catalog/product/krem_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_cream/reviews/,False,[],[],False
VT Cosmetics Cica-Exosome Moisture Mask,Набор масок,"Может мне не подошла..После применения возникают отеки под глазами..Ничего подобное не происходит после других масок..Использовала 7 или 8 штук-каждый раз ужасные отеки.Не знаю что в составе вызывает такую реакцию-пользоваться не буду.(Кожа не чувствительная,нормальная.На другие бренды с микроиглами нет реакции-все прекрасно.Такая же реакция с отеком на крем этого бренда под глазами..)",:woman-shrugging:,1,https://hollyshop.ru/catalog/product/nabor_uvlazhnyayushchikh_masok_s_liposomami_vt_cosmetics_cica_exosome_moisture_mask/reviews/,True,['🤷\u200d♀️'],[':woman-shrugging:'],False
VT Cosmetics Cica-Exosome Moisture Mask,Набор масок,"Совсем не понравились, может просто не подошли. После них лицо липкое даже на утро. Вызвало покраснения и прыщи. Самое интересное, после снятия маски, будто кожа покрыта пленкой, т.к. после умывания чувствуется, что кожа снова дышит.Не рекомендую",,1,https://hollyshop.ru/catalog/product/nabor_uvlazhnyayushchikh_masok_s_liposomami_vt_cosmetics_cica_exosome_moisture_mask/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Serum,Сыворотка для лица,Эффекта не увидела. Есть сыворотки с ниацинамидом гораздо эффективнее,,2,https://hollyshop.ru/catalog/product/syvorotka_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_serum/reviews/,False,[],[],False
Celimax Pore+Dark Spot Brightening Serum,Сыворотка для лица,"К сожалению, не подошел. После его использования сильные высыпания на лице. Сначала была мысль, что причина в другом, протестировала - увы, нет.Консистенция отличная, впитывается быстро.",,2,https://hollyshop.ru/catalog/product/syvorotka_dlya_vyravnivaniya_tona_i_relefa_kozhi_celimax_pore_dark_spot_brightening_serum/reviews/,False,[],[],False
Celimax The Real Noni Moisture Balancing Toner,Тонер для лица,"Не советую в пару с ретинолом даже для жирной кожи. Оказалось неудачным комбо, которое высушило кожу и сделало её обезвоженной, особенно в период отопления. Текстура водички и неэкономичный расход. Возможно помогает в себорегуляции, как будто бы активность сальных желёз ниже. Больше подходит на лето. Брала на замену хитовому барьерному тонеру того же бренда, тк он казался, напротив, тяжеловатым для моей кожи. Получается, всё ещё в поиске своего идеального тонера...",,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_toner_na_osnove_noni_celimax_noni_moisture_balancing_toner/reviews/,False,[],[],False
Celimax The Real Noni Moisture Balancing Toner,Тонер для лица,Никакого особого эффекта не заметила. А вот их увлажняющий лосьон с нони - классный,,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_toner_na_osnove_noni_celimax_noni_moisture_balancing_toner/reviews/,False,[],[],False
Celimax The Real Noni Moisture Balancing Toner,Тонер для лица,"Особо увлажнения от этого тоника нет, наоборот, иногда кожу сушит.",,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_toner_na_osnove_noni_celimax_noni_moisture_balancing_toner/reviews/,False,[],[],False
Celimax The Real Noni Moisture Balancing Toner,Тонер для лица,"Не понравился. Не хватило увлажнения и немного даже подсушивает кожу, а мой купероз и вовсе не оценил этот тонер - сильно краснею после него. Есть гораздо лучшие продукты за аналогичную цену.",,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_toner_na_osnove_noni_celimax_noni_moisture_balancing_toner/reviews/,False,[],[],False
Fraijour Retin-Collagen 3D Core Cream,Крем для лица,"Профилактический крем для сухой кожи. Для очень сухой не достаточен, а для нормальной уже жирноват для дневного.",,3,https://hollyshop.ru/catalog/product/modeliruyushchiy_lifting_krem_c_kollagenom_i_retinolom_fraijour_retin_collagen_3d_core_cream/reviews/,False,[],[],False
Fraijour Retin-Collagen 3D Core Cream,Крем для лица,"Очень силиконистый крем, за счет чего малый расход, но на коже остаётся как будто пленка, тональный ложится поверх не очень равномерно. По поводу эффективности крема: спустя 3 месяца применения результата 0! Временами появлялась мелкая сыпь, кожа лица более гладкой и равномерной не стала. Какая была до, такая и осталась. Использую вместе с кремом для глаз.",,1,https://hollyshop.ru/catalog/product/modeliruyushchiy_lifting_krem_c_kollagenom_i_retinolom_fraijour_retin_collagen_3d_core_cream/reviews/,False,[],[],False
Fraijour Retin-Collagen 3D Core Cream,Крем для лица,"Дозатор не работает. Ощущение, что тюбик полупустой. Крем может и хороший, но настроение испорчено.",,3,https://hollyshop.ru/catalog/product/modeliruyushchiy_lifting_krem_c_kollagenom_i_retinolom_fraijour_retin_collagen_3d_core_cream/reviews/,False,[],[],False
MEDIPEEL ,Крем для лица,Не заметила эффект от средства,,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_krem_dlya_problemnoy_kozhi_medi_peel_cica_antio_cream/reviews/,False,[],[],False
MEDIPEEL ,Крем для лица,Для комби кожи с куперозом не подошёл. Жирноват. При постоянном использовании вызывает сыпь. Не понравился вообще.,,3,https://hollyshop.ru/catalog/product/vosstanavlivayushchiy_krem_dlya_problemnoy_kozhi_medi_peel_cica_antio_cream/reviews/,False,[],[],False
numbuzin No.5 Glutathione Vitamin Concentrated Toner,Тонер для лица,Не заметила заявленных улучшений после использования данного продукта.,,1,https://hollyshop.ru/catalog/product/osvetlyayushchiy_toner_esseniya_s_niatsinamidom_numbuzin_no_5_vitamin_boosting_essence_toner/reviews/,False,[],[],False
numbuzin No.5 Goodbye Blemish Serum,Сыворотка для лица,Как вода. Не увидела достоинств вообще данной фирмы,,1,https://hollyshop.ru/catalog/product/osvetlyayushchaya_syvorotka_ot_postakne_s_oblepikhoy_i_vitaminom_c_numbuzin_no_5_goodbye_blemish_ser/reviews/,False,[],[],False
numbuzin No.5 Vitamin Concentrated Serum,Сыворотка для лица,"К сожалению обсыпало от этой сыворотки, пробовала наносить разное количество, но все равно оставляет жирный блеск. Скорее всего не подошло из-за масла ши в составе, даже для немного жирной кожи оказалось критично. Пользовалась месяц, период «чистки» так и не прошел, поэтому прекратила использование. Но эффект осветления имеющегося пигмента небольшой есть",,3,https://hollyshop.ru/catalog/product/osvetlyayushchaya_vitaminnaya_syvorotka_s_glutationom_numbuzin_no_5_vitamin_concentrated_serum/reviews/,False,[],[],False
Lagom Peptide Micro Needle Patch,Патчи для глаз,"Не поняла хвалебных отзывов. Мне 30 лет есть морщины под глазками (1-2 полоски). Оставила патчи на 2 часа. И никакого волшебства не случилось. Кожа глаз чуток краснела в начале, но скорее всего из-за того, что иглы впивались, потом все прошло, ничего не чувствовала. Но Эффекта ноль. Даже с макияжем ничего не изменилось",,2,https://hollyshop.ru/catalog/product/peptidnye_patchi_s_mikroiglami_ot_morshchin_pod_glazami_lagom_peptide_micro_needle_patch/reviews/,False,[],[],False
Bellasoo Mask V-Stretching Band,Маска для контуров лица,бесполезная покупка.,,2,https://hollyshop.ru/catalog/product/modeliruyushchaya_lifting_maska_dlya_ovala_litsa_bellasoo_mask_v_stretching_band/reviews/,False,[],[],False
Celimax The Real Cica Soothing Cream,Крем для лица,"Кожу сильно жирнит, у меня комби кожа и после него она выглядела как жирный блин, а увлажнял он при этом на троечку К тому же, он вызвал у меня высыпания по всему лицу (это уже индивидуальная реакция)",,3,https://hollyshop.ru/catalog/product/lyegkiy_bezmaslyanyy_krem_na_osnove_tsentelly_celimax_the_real_cica_soothing_cream/reviews/,False,[],[],False
Celimax The Real Cica Soothing Cream,Крем для лица,"Моя кожа на него реагирует раздражением, подкожниками и забиваются поры.. читала отзывы, что не только у меня такая реакция на него. Думаю это из-за силиконов в составе",,3,https://hollyshop.ru/catalog/product/lyegkiy_bezmaslyanyy_krem_na_osnove_tsentelly_celimax_the_real_cica_soothing_cream/reviews/,False,[],[],False
Celimax The Real Cica Soothing Cream,Крем для лица,"Очень быстро впитывается и не дает никакого увлажнения. Думаю он подойдет либо в очень влажном климате, либо поверх увлажняющего тоника, где крем будет работать чисто барьерно. Пробовала его как возможный легкий базовый крем для жирной кожи, но нет. Иногда казалось, что я вообще забыла крем нанести и коже не хватает еще увлаженения",,3,https://hollyshop.ru/catalog/product/lyegkiy_bezmaslyanyy_krem_na_osnove_tsentelly_celimax_the_real_cica_soothing_cream/reviews/,False,[],[],False
Celimax The Real Cica Soothing Cream,Крем для лица,"Не подошел. Кожа смешанная, для меня оказался тяжелым и липким. На коже ощущается весь день, не впитывается. Вне зависимости от жара/холод течёт по лицу и хочется смыть. В комплексе с сывороткой вообще как жиром намазано и лицо выглядит отечным.",,2,https://hollyshop.ru/catalog/product/lyegkiy_bezmaslyanyy_krem_na_osnove_tsentelly_celimax_the_real_cica_soothing_cream/reviews/,False,[],[],False
Celimax The Real Cica Soothing Cream,Крем для лица,"Не понравился. Для меня плотный по текстуре. Кожа у меня жирная, 45+. Крем на коже ощущается пленкой, которая превращается в липкий неприятный слой. Днем совершенно не возможно применять, мешает сцеплению с макияжем. Применяю ночью, как маску на лицо и шею, но утром липкая до невозможности, плюс некоторая отечность появляется лица. Смывается гелем для умывания. Разочарована. Повторять точно не буду.",,3,https://hollyshop.ru/catalog/product/lyegkiy_bezmaslyanyy_krem_na_osnove_tsentelly_celimax_the_real_cica_soothing_cream/reviews/,False,[],[],False
Celimax Ji Woo Gae Cica BHA Acne Foam Cleansing,Пенка для умывания,"макияж даже легкий плохо смывает, ощущение стянутости после умывания",,3,https://hollyshop.ru/catalog/product/ochishchayushchaya_penka_s_bha_kislotoy_i_tsentelloy_celimax_ji_woo_gae_cica_bha_acne_foam_cleansing/reviews/,False,[],[],False
Celimax Ji Woo Gae Cica BHA Acne Foam Cleansing,Пенка для умывания,Прыщи от нее . Комедогенный составя,,1,https://hollyshop.ru/catalog/product/ochishchayushchaya_penka_s_bha_kislotoy_i_tsentelloy_celimax_ji_woo_gae_cica_bha_acne_foam_cleansing/reviews/,False,[],[],False
Celimax Ji Woo Gae Cica BHA Acne Foam Cleansing,Пенка для умывания,"У меня комбинированная кожа, Т-зона сильно жирнится и днём и ночью, но у меня не проблемная кожа. Пенка не пенится вообще, впервые такое встретила, возможно это нормально для этого продукта. Мне 40+, сушит просто нереально. После того как вытираешь лицо, ощущение, что тебя за волосы тянут со всей силы назад и все складки и морщины разгладились даже )) наверное, если у вас все таки именно жирная кожа - вам будет комфортно",,2,https://hollyshop.ru/catalog/product/ochishchayushchaya_penka_s_bha_kislotoy_i_tsentelloy_celimax_ji_woo_gae_cica_bha_acne_foam_cleansing/reviews/,False,[],[],False
The Ordinary Alpha Arbutin 2% + HA,Сыворотка для лица,"Чистая под делка , консестенция далеко от оналога какая то липкая гущя , всегда покую эту продукции полное отличие от оналога жалко выброшенные деньги на ветер!",,1,https://hollyshop.ru/catalog/product/osvetlyayushchaya_syvorotka_s_alfa_arbutinom_i_gialuronovoy_kislotoy_the_ordinary_alpha_arbutin_2_ha/reviews/,False,[],[],False
Fraijour Yuzu Honey All Cleansing Balm,Очищающий бальзам,"Странный продукт, очищает кожу от косметики хорошо, но смыть его с кожи целый квест, слабо эмульгируется в контакте с водой. Такое ощущение что вода просто скользит по жиру и смыть невозможно даже пенкой или мылом. Приходится применять спонж чтобы снять это с лица и потом еще применить какое то сильное обезжиривающее средство что моей коже явно не в плюс. Такого ни с одной гидрофилкой еще не было(.Две звезды за приятный запах и за то что функцию очищения выполняет.",,2,https://hollyshop.ru/catalog/product/ochishchayushchiy_balzam_dlya_siyaniya_kozhi_s_yudzu_fraijour_yuzu_honey_all_cleansing_balm/reviews/,False,[],[],False
Fraijour Yuzu Honey All Cleansing Balm,Очищающий бальзам,"Зачем поменяли состав такого прекрасного продукта?(( это был идеальный бальзам с чудесным запахом, теперь он размазывается по лицу куском жира, который еле смыла. Буду искать замену",,2,https://hollyshop.ru/catalog/product/ochishchayushchiy_balzam_dlya_siyaniya_kozhi_s_yudzu_fraijour_yuzu_honey_all_cleansing_balm/reviews/,False,[],[],False
Sungboon Editor Deep Collagen Retinol Boost Up Mask,Гидрогелевая маска,"Не понравилась данная маска, то ли я что-то не так поняла, то ли она такая сама по себе странна , очень сухая , как будто эссенции там вообще нет",,2,https://hollyshop.ru/catalog/product/podtyagivayushchaya_gidrogelevaya_maska_s_retinolom_sungboon_editor_deep_collagen_retinol_boost_up_m/reviews/,False,[],[],False
Sungboon Editor Deep Collagen Retinol Boost Up Mask,Гидрогелевая маска,"Полная фигня. Сухая маска, на лице не держится, нижняя часть никуда не крепится. Промучалась 5 минут, пытаясь ее хоть как-то приспособить, потом просто скомкала и выкинула. Я пробовала другие гидрогелевые маски, с ними все было норм.",,1,https://hollyshop.ru/catalog/product/podtyagivayushchaya_gidrogelevaya_maska_s_retinolom_sungboon_editor_deep_collagen_retinol_boost_up_m/reviews/,False,[],[],False
Sungboon Editor Deep Collagen Retinol Boost Up Mask,Гидрогелевая маска,"Самая отвратная маска, полностью сухая , невозможно было даже приклеить на лицо . Никаких изменений, на лице неприятно держать ее . Фу",,1,https://hollyshop.ru/catalog/product/podtyagivayushchaya_gidrogelevaya_maska_s_retinolom_sungboon_editor_deep_collagen_retinol_boost_up_m/reviews/,False,[],[],False
medicube Collagen Glow Booster Serum,Сыворотка для лица,"Не смогла им воспользоваться, так как сломан дозатор (((( очень обидно",,1,https://hollyshop.ru/catalog/product/razglazhivayushchaya_syvorotka_s_kollagenom_i_pdrn_medicube_collagen_glow_booster_serum/reviews/,False,[],[],False
